User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Age_Group,Addiction_Score,Health_Risk,Screen_Social_Ratio,Usage_Intensity,Entertainment_Score,Cluster,Recommendation
144,57,2,2,2,1,1.1,23.3,41.1,10,0.8,2170,4.1,2.6,1653,3,Senior,1.85,1,0.6111111111111112,11.095238095238095,6.699999999999999,3,Healthy mobile usage pattern.
145,45,1,8,8,1,6.7,26.1,137.5,137,4.9,8216,5.6,1.3,306,3,Middle Age,4.735,2,1.135593220338983,3.3896103896103895,6.8999999999999995,0,Reduce binge watching.
146,18,1,4,0,0,6.0,16.7,201.8,43,2.9,4640,5.2,4.6,1497,1,Teen,4.755,2,1.5384615384615385,2.3857142857142857,9.8,2,Reduce binge watching.
147,42,1,2,1,0,5.5,49.4,55.7,117,1.4,9032,2.0,4.5,332,1,Middle Age,3.6999999999999997,1,2.291666666666667,7.6,6.5,2,Healthy mobile usage pattern.
148,39,1,4,5,0,3.1,9.3,165.3,199,2.6,8547,1.4,3.5,186,3,Middle Age,2.82,1,0.8611111111111112,2.2682926829268295,4.9,3,Healthy mobile usage pattern.
149,60,1,9,7,0,11.8,40.7,134.9,75,2.0,837,2.3,1.8,387,0,Senior,5.425,2,3.9333333333333336,3.1796875,4.1,4,Reduce screen time and take breaks.
150,16,2,2,7,1,7.9,6.8,69.8,38,2.8,5468,7.7,4.2,1304,1,Teen,5.670000000000001,2,2.0789473684210527,0.7640449438202247,11.9,0,Reduce binge watching.
151,51,1,3,6,1,1.7,26.0,80.4,33,5.7,8873,4.0,1.3,1318,3,Senior,2.945,1,0.2537313432835821,9.62962962962963,5.3,3,Use social media timer apps.
152,50,2,3,2,1,3.8,15.6,264.9,183,0.9,4894,0.7,4.2,1740,4,Middle Age,2.71,1,2.0,3.25,4.9,3,Healthy mobile usage pattern.
153,29,0,7,8,1,3.9,19.0,64.4,106,1.0,9942,3.3,0.3,612,3,Adult,2.185,1,1.95,3.877551020408163,3.5999999999999996,3,Healthy mobile usage pattern.
154,51,0,7,4,0,7.3,44.2,211.4,80,0.5,6983,6.1,2.5,1150,2,Senior,4.22,2,4.866666666666666,5.325301204819277,8.6,0,Reduce binge watching.
155,50,2,0,3,1,5.4,15.1,40.6,130,5.6,3470,5.3,2.2,1047,3,Middle Age,4.635,2,0.8181818181818182,2.359375,7.5,1,Use social media timer apps.
156,34,2,6,4,0,1.9,1.4,187.6,34,2.5,2706,0.9,4.4,287,3,Adult,2.5250000000000004,1,0.5428571428571428,0.48275862068965514,5.300000000000001,3,Healthy mobile usage pattern.
157,16,2,5,2,1,11.5,41.2,274.4,122,4.8,206,3.1,1.2,1935,0,Teen,5.989999999999999,2,1.9827586206896552,3.2960000000000003,4.3,4,Reduce screen time and take breaks.
158,35,0,4,9,1,7.9,33.3,50.0,90,5.8,8385,6.2,4.0,633,4,Adult,6.145,2,1.161764705882353,3.7415730337078648,10.2,0,Use social media timer apps.
159,39,1,9,5,0,7.2,12.1,281.8,58,1.9,5116,7.6,4.5,1271,3,Middle Age,5.26,2,2.4827586206896552,1.475609756097561,12.1,0,Reduce binge watching.
160,38,1,5,3,1,5.0,27.2,166.8,152,1.8,1111,0.7,4.0,578,4,Middle Age,3.305,1,1.7857142857142858,4.533333333333333,4.7,2,Healthy mobile usage pattern.
161,34,2,8,6,1,9.4,9.7,96.8,19,4.0,7564,3.2,2.1,1003,4,Adult,5.295,2,1.8800000000000001,0.9326923076923076,5.300000000000001,4,Reduce screen time and take breaks.
162,58,2,8,0,1,7.1,43.3,248.5,57,2.6,8474,2.0,0.9,160,2,Senior,3.6599999999999997,1,1.972222222222222,5.345679012345679,2.9,2,Healthy mobile usage pattern.
163,40,2,2,8,1,9.9,14.7,128.0,121,3.6,3870,5.2,3.8,258,3,Middle Age,6.095000000000001,2,2.1521739130434785,1.348623853211009,9.0,0,Reduce screen time and take breaks.
164,20,0,5,1,1,9.0,6.0,137.9,49,0.7,8615,0.8,2.3,223,0,Young Adult,4.02,2,5.294117647058823,0.6,3.0999999999999996,4,Reduce screen time and take breaks.
165,29,1,2,5,1,10.1,33.3,168.3,40,2.5,8182,4.9,0.2,621,2,Adult,4.944999999999999,2,2.8857142857142857,3.0,5.1000000000000005,0,Reduce screen time and take breaks.
166,29,2,2,5,1,8.1,37.9,218.4,93,4.0,7142,5.5,0.1,157,2,Adult,4.685,2,1.6199999999999999,4.164835164835165,5.6,0,Reduce screen time and take breaks.
167,33,2,0,1,1,3.6,36.2,83.9,52,4.9,639,7.9,3.0,1480,2,Adult,4.42,2,0.6101694915254237,7.8695652173913055,10.9,1,Reduce binge watching.
168,28,2,4,7,0,11.1,35.3,37.4,182,5.6,7845,3.3,2.2,1813,3,Adult,6.329999999999999,2,1.6818181818181819,2.9173553719008263,5.5,4,Reduce screen time and take breaks.
169,28,0,5,7,1,7.5,20.6,205.1,188,3.7,7816,3.4,3.0,952,3,Adult,4.81,2,1.5957446808510638,2.423529411764706,6.4,2,Healthy mobile usage pattern.
170,47,1,8,3,1,8.7,25.7,196.5,14,5.3,2252,4.6,3.7,757,0,Middle Age,5.984999999999999,2,1.380952380952381,2.649484536082474,8.3,0,Reduce screen time and take breaks.
171,39,0,2,1,0,12.0,32.2,35.9,16,4.1,1414,0.8,3.6,233,1,Middle Age,6.245,2,2.3529411764705883,2.476923076923077,4.4,4,Reduce screen time and take breaks.
172,47,1,2,7,0,5.0,26.6,250.1,21,3.8,2485,7.6,0.6,1723,3,Middle Age,3.9899999999999993,1,1.0416666666666667,4.433333333333334,8.2,1,Reduce binge watching.
173,19,2,8,9,0,11.7,6.2,81.7,20,3.3,3667,6.1,4.2,722,3,Young Adult,6.885,2,2.7209302325581395,0.4881889763779528,10.3,0,Reduce screen time and take breaks.
174,54,1,4,1,1,8.7,30.9,286.4,173,3.0,2456,6.8,2.3,1716,3,Senior,5.389999999999999,2,2.175,3.1855670103092786,9.1,0,Reduce screen time and take breaks.
175,44,0,0,3,0,3.7,26.1,275.5,119,2.8,957,2.4,1.8,590,4,Middle Age,2.8049999999999997,1,0.9736842105263159,5.553191489361702,4.2,3,Healthy mobile usage pattern.
176,52,0,7,4,0,2.2,18.7,121.5,132,1.1,1903,5.4,0.2,1804,3,Senior,1.9050000000000002,1,1.0476190476190477,5.843749999999999,5.6000000000000005,1,Reduce binge watching.
177,43,1,9,3,0,5.4,21.2,244.2,140,3.3,8206,7.9,1.0,1178,3,Middle Age,4.15,2,1.2558139534883723,3.3124999999999996,8.9,1,Reduce binge watching.
178,50,1,6,4,1,4.0,9.2,267.7,53,5.7,6357,0.7,1.2,1479,4,Middle Age,3.23,1,0.5970149253731343,1.8399999999999999,1.9,3,Use social media timer apps.
179,30,1,8,6,0,5.8,15.2,116.0,10,2.5,1605,4.7,0.2,897,1,Adult,3.4099999999999997,1,1.657142857142857,2.235294117647059,4.9,2,Healthy mobile usage pattern.
180,38,2,4,7,0,5.1,18.7,67.4,147,3.3,5150,6.5,0.7,408,3,Middle Age,3.76,1,1.1860465116279069,3.0655737704918034,7.2,1,Reduce binge watching.
181,33,0,4,6,0,4.3,44.9,64.7,176,5.2,3146,2.2,0.2,1484,4,Adult,3.185,1,0.6935483870967741,8.471698113207546,2.4000000000000004,3,Use social media timer apps.
182,53,0,9,1,0,4.9,6.5,199.6,181,5.1,7676,3.3,0.6,1150,4,Senior,3.635,1,0.8032786885245903,1.1016949152542372,3.9,2,Use social media timer apps.
183,56,1,6,4,1,10.4,47.4,168.2,127,1.8,126,5.3,1.3,319,3,Senior,5.21,2,3.714285714285715,4.157894736842105,6.6,0,Reduce screen time and take breaks.
184,58,0,9,5,0,5.4,14.8,106.0,58,5.0,3633,1.7,4.6,703,1,Senior,4.545,2,0.9,2.3125,6.3,2,Healthy mobile usage pattern.
185,31,0,7,0,1,11.8,35.5,132.0,91,4.4,4462,0.8,2.8,858,1,Adult,6.05,2,2.185185185185185,2.7734375,3.5999999999999996,4,Reduce screen time and take breaks.
186,42,0,8,6,0,10.2,21.4,296.3,175,1.1,2252,3.4,1.1,716,4,Middle Age,4.629999999999999,2,4.857142857142857,1.9107142857142858,4.5,4,Reduce screen time and take breaks.
187,48,0,2,1,0,9.4,35.8,256.5,160,1.6,8873,5.1,1.6,882,4,Middle Age,4.8549999999999995,2,3.6153846153846154,3.442307692307692,6.699999999999999,0,Reduce screen time and take breaks.
188,51,0,3,3,1,6.1,46.3,38.1,89,2.1,6856,5.3,0.9,1328,1,Senior,3.6799999999999997,1,1.9677419354838708,6.52112676056338,6.2,2,Reduce binge watching.
189,58,0,5,2,0,4.5,7.3,126.7,174,2.6,8052,7.3,2.4,779,2,Senior,3.92,1,1.25,1.3272727272727272,9.7,1,Reduce binge watching.
190,32,2,4,8,0,1.6,9.1,122.1,120,3.7,2559,6.0,1.3,1557,2,Adult,2.71,1,0.3404255319148936,3.4999999999999996,7.3,1,Reduce binge watching.
191,41,0,3,7,1,4.6,49.0,89.2,28,4.8,8197,6.9,4.4,1969,3,Middle Age,4.945,2,0.793103448275862,8.75,11.3,1,Reduce binge watching.
192,20,1,5,6,0,5.0,33.3,28.3,70,3.1,2828,3.7,2.1,418,3,Young Adult,3.605,1,1.2195121951219514,5.55,5.800000000000001,2,Healthy mobile usage pattern.
193,52,2,4,3,1,2.1,50.0,165.8,126,2.7,5500,6.4,3.9,739,1,Senior,3.3449999999999998,1,0.5675675675675675,16.129032258064516,10.3,1,Reduce binge watching.
194,53,2,8,1,0,3.3,43.2,102.8,140,1.3,1248,3.5,0.0,846,3,Senior,2.005,1,1.434782608695652,10.046511627906979,3.5,3,Healthy mobile usage pattern.
195,23,1,2,9,1,8.4,8.0,124.2,51,4.3,6406,3.1,0.1,953,0,Young Adult,4.505,2,1.5849056603773586,0.851063829787234,3.2,2,Reduce screen time and take breaks.
196,36,1,4,1,0,3.0,41.0,188.4,95,1.8,627,1.7,4.0,1407,3,Middle Age,2.755,1,1.0714285714285714,10.25,5.7,3,Healthy mobile usage pattern.
197,34,0,6,3,0,3.9,43.6,296.2,193,0.8,2430,1.9,4.0,1128,2,Adult,2.8500000000000005,1,2.1666666666666665,8.89795918367347,5.9,3,Healthy mobile usage pattern.
198,45,2,3,0,0,6.4,15.3,38.5,96,5.7,3191,7.9,4.6,1082,3,Middle Age,6.0,2,0.9552238805970149,2.0675675675675675,12.5,1,Use social media timer apps.
199,49,0,0,6,1,8.4,28.8,62.6,16,0.7,3036,3.3,3.7,1184,2,Middle Age,4.535,2,4.9411764705882355,3.0638297872340425,7.0,2,Reduce screen time and take breaks.
200,17,2,8,4,0,4.1,20.9,29.9,161,5.0,3385,7.8,2.3,1139,0,Teen,4.43,2,0.6833333333333332,4.098039215686274,10.1,1,Reduce binge watching.
201,33,2,3,6,0,8.7,7.5,258.6,42,4.6,8676,3.0,1.9,366,2,Adult,5.12,2,1.5535714285714286,0.7731958762886598,4.9,4,Reduce screen time and take breaks.
202,41,2,5,4,1,6.6,44.6,56.3,28,2.6,4031,1.5,0.3,395,0,Middle Age,3.26,1,1.8333333333333333,5.86842105263158,1.8,2,Healthy mobile usage pattern.
203,45,2,4,4,0,3.9,3.6,154.3,183,5.6,3338,7.6,4.9,929,2,Middle Age,5.13,2,0.5909090909090909,0.7346938775510203,12.5,1,Use social media timer apps.
204,25,0,3,6,1,1.5,19.1,235.2,17,2.0,5411,7.5,4.6,1540,0,Young Adult,3.3,1,0.5,7.640000000000001,12.1,1,Reduce binge watching.
205,60,2,3,9,0,7.9,32.2,238.0,65,2.2,4387,7.3,4.1,171,1,Senior,5.435,2,2.46875,3.6179775280898876,11.399999999999999,0,Reduce binge watching.
206,59,2,7,5,0,7.2,1.0,147.4,93,3.6,3533,3.2,3.5,541,4,Senior,4.775,2,1.565217391304348,0.12195121951219513,6.7,2,Healthy mobile usage pattern.
207,23,0,1,9,0,3.2,32.2,92.2,112,4.1,6328,1.9,2.0,252,3,Young Adult,2.9299999999999997,1,0.627450980392157,7.666666666666667,3.9,3,Healthy mobile usage pattern.
208,21,1,0,6,0,2.7,25.3,76.5,169,5.9,2312,4.0,1.8,185,2,Young Adult,3.47,1,0.391304347826087,6.837837837837838,5.8,3,Use social media timer apps.
209,16,1,2,5,0,8.2,8.4,233.3,142,0.9,8059,1.2,4.6,1804,4,Teen,4.424999999999999,2,4.315789473684211,0.9130434782608696,5.8,2,Reduce screen time and take breaks.
210,15,2,6,8,1,11.4,20.4,171.1,47,1.6,4815,7.8,4.2,535,4,Teen,6.61,2,4.384615384615385,1.6451612903225805,12.0,0,Reduce screen time and take breaks.
211,20,0,5,5,0,9.3,10.9,103.8,144,3.5,4535,1.7,2.8,1130,1,Young Adult,5.085,2,2.066666666666667,1.058252427184466,4.5,4,Reduce screen time and take breaks.
212,37,1,4,2,0,9.7,26.3,94.1,31,3.8,9853,7.8,4.9,644,3,Middle Age,6.739999999999999,2,2.0208333333333335,2.457943925233645,12.7,0,Reduce screen time and take breaks.
213,18,2,1,1,0,10.7,24.8,170.7,184,1.0,9616,2.0,3.8,1542,4,Teen,5.244999999999999,2,5.35,2.1196581196581197,5.8,4,Reduce screen time and take breaks.
214,33,2,3,7,0,8.3,46.6,28.4,175,0.6,9944,7.4,4.2,1390,3,Adult,5.215000000000001,2,5.1875,5.010752688172043,11.600000000000001,0,Reduce screen time and take breaks.
215,21,1,5,1,1,12.0,18.0,211.5,113,3.1,1204,1.3,2.0,1766,4,Young Adult,5.67,2,2.9268292682926833,1.3846153846153846,3.3,4,Reduce screen time and take breaks.
216,28,2,0,5,0,10.1,23.4,209.2,78,5.7,5198,4.1,1.6,1712,2,Adult,5.975,2,1.507462686567164,2.108108108108108,5.699999999999999,4,Reduce screen time and take breaks.
217,26,0,5,1,0,5.5,8.5,207.8,132,1.4,2955,3.0,0.5,388,1,Adult,2.8499999999999996,1,2.291666666666667,1.3076923076923077,3.5,2,Healthy mobile usage pattern.
218,51,2,0,5,0,5.4,49.1,106.7,126,1.3,187,5.2,0.7,1496,1,Senior,3.17,1,2.347826086956522,7.671875,5.9,1,Reduce binge watching.
219,43,2,1,7,0,4.8,22.0,23.9,187,3.7,8962,6.1,4.8,519,3,Middle Age,4.72,2,1.0212765957446808,3.793103448275862,10.899999999999999,1,Reduce binge watching.
220,37,0,0,9,1,6.2,22.0,206.9,58,3.6,625,3.4,4.1,198,1,Middle Age,4.6049999999999995,2,1.347826086956522,3.0555555555555554,7.5,2,Healthy mobile usage pattern.
221,34,0,4,8,1,8.2,43.2,30.6,14,5.1,1312,6.5,3.9,1861,4,Adult,6.094999999999999,2,1.3442622950819672,4.695652173913044,10.4,0,Reduce screen time and take breaks.
222,45,1,9,8,1,3.9,15.1,68.9,124,5.0,1599,4.5,1.7,1484,2,Middle Age,3.715,1,0.65,3.081632653061224,6.2,1,Healthy mobile usage pattern.
223,26,0,7,5,1,7.0,27.7,199.0,82,3.9,3790,5.4,3.2,1004,1,Adult,5.035,2,1.4285714285714284,3.4625,8.600000000000001,0,Reduce binge watching.
224,26,2,6,1,1,9.4,16.1,121.1,52,0.8,5732,1.0,4.4,1882,4,Adult,4.740000000000001,2,5.222222222222222,1.5480769230769231,5.4,4,Reduce screen time and take breaks.
225,55,0,2,2,0,7.5,4.2,71.0,171,1.0,8505,4.6,3.7,364,4,Senior,4.49,2,3.75,0.49411764705882355,8.3,2,Healthy mobile usage pattern.
226,20,1,2,6,0,4.0,2.5,219.7,83,4.3,891,0.7,3.4,706,0,Young Adult,3.43,1,0.7547169811320755,0.5,4.1,3,Healthy mobile usage pattern.
227,41,0,7,0,1,10.1,38.2,66.3,126,3.5,2472,3.7,4.4,1901,0,Middle Age,6.0649999999999995,2,2.2444444444444445,3.441441441441442,8.100000000000001,4,Reduce screen time and take breaks.
228,25,0,8,2,1,6.4,8.4,5.7,168,3.4,4312,1.1,2.4,651,2,Young Adult,3.855,1,1.4545454545454546,1.135135135135135,3.5,2,Healthy mobile usage pattern.
229,31,2,8,3,1,9.5,20.0,299.1,185,5.2,4643,5.7,2.5,529,3,Adult,6.105,2,1.532258064516129,1.9047619047619047,8.2,0,Reduce screen time and take breaks.
230,36,2,5,3,0,1.7,1.7,179.2,103,3.0,737,2.6,2.9,810,1,Middle Age,2.46,1,0.425,0.6296296296296295,5.5,3,Healthy mobile usage pattern.
231,24,1,7,7,1,11.1,31.5,177.7,94,3.3,6017,1.2,2.3,1413,4,Young Adult,5.465,2,2.5813953488372094,2.603305785123967,3.5,4,Reduce screen time and take breaks.
232,34,2,9,5,1,11.0,16.9,80.3,56,4.7,4364,7.9,4.4,1038,4,Adult,7.309999999999999,0,1.9298245614035088,1.4083333333333332,12.3,0,Reduce screen time and take breaks.
233,33,2,9,8,1,7.1,29.7,140.9,149,3.1,7909,4.7,3.9,281,0,Adult,4.94,2,1.7317073170731707,3.6666666666666665,8.6,2,Healthy mobile usage pattern.
234,43,1,0,9,1,3.8,25.4,66.9,80,2.4,824,3.4,1.0,1093,0,Middle Age,2.6899999999999995,1,1.1176470588235294,5.291666666666667,4.4,3,Healthy mobile usage pattern.
235,20,2,2,7,1,8.5,49.5,199.5,136,0.5,8540,2.2,4.4,880,3,Young Adult,4.529999999999999,2,5.666666666666667,5.2105263157894735,6.6000000000000005,4,Reduce screen time and take breaks.
236,26,2,4,6,0,1.7,39.0,195.8,14,1.8,2268,7.2,1.0,669,4,Adult,2.375,1,0.6071428571428572,14.444444444444443,8.2,1,Reduce binge watching.
237,49,2,7,1,1,7.1,27.5,137.6,182,3.5,9288,7.2,2.5,1342,3,Middle Age,5.0649999999999995,2,1.5777777777777777,3.3950617283950617,9.7,0,Reduce binge watching.
238,48,1,9,6,0,7.0,28.3,87.1,106,5.0,6815,2.5,3.4,775,4,Middle Age,4.925,2,1.1666666666666667,3.5375,5.9,2,Healthy mobile usage pattern.
239,23,1,1,7,0,2.9,47.3,150.7,92,4.0,3099,2.7,1.9,525,3,Young Adult,2.8949999999999996,1,0.58,12.128205128205128,4.6,3,Healthy mobile usage pattern.
240,23,1,3,0,0,3.1,18.1,231.2,132,3.6,2624,2.3,1.6,1594,4,Young Adult,2.7299999999999995,1,0.673913043478261,4.414634146341464,3.9,3,Healthy mobile usage pattern.
241,40,0,6,6,0,6.9,16.6,65.1,164,1.2,5691,4.3,3.3,872,1,Middle Age,4.185,2,3.1363636363636362,2.1012658227848102,7.6,2,Healthy mobile usage pattern.
242,42,2,8,9,0,3.4,31.8,212.0,77,2.6,4230,7.4,1.7,1159,3,Middle Age,3.375,1,0.9444444444444444,7.227272727272727,9.1,1,Reduce binge watching.
243,52,1,1,4,1,1.3,15.1,241.0,72,0.9,6597,1.0,1.0,1841,3,Senior,1.0799999999999998,1,0.6842105263157895,6.565217391304349,2.0,3,Healthy mobile usage pattern.
244,59,1,3,1,0,10.2,32.6,192.0,175,3.6,6366,5.5,3.0,1744,3,Senior,6.045,2,2.217391304347826,2.910714285714286,8.5,0,Reduce screen time and take breaks.
245,58,0,5,0,1,11.2,14.3,287.8,106,5.7,7811,7.7,3.1,363,2,Senior,7.2749999999999995,0,1.671641791044776,1.1721311475409837,10.8,0,Reduce screen time and take breaks.
246,59,2,4,4,0,9.9,31.3,236.6,52,4.7,5833,2.2,0.1,268,0,Senior,4.995,2,1.736842105263158,2.871559633027523,2.3000000000000003,4,Reduce screen time and take breaks.
247,59,1,6,5,0,6.4,47.2,232.7,173,5.9,5604,6.5,3.2,1404,0,Senior,5.49,2,0.927536231884058,6.378378378378378,9.7,1,Use social media timer apps.
248,15,2,6,3,1,9.5,34.1,26.3,22,3.1,3896,1.3,2.3,782,1,Teen,4.87,2,2.3170731707317076,3.2476190476190476,3.5999999999999996,4,Reduce screen time and take breaks.
249,54,2,9,5,1,4.5,42.6,61.8,96,1.5,4443,6.0,0.5,1786,0,Senior,2.975,1,1.8,7.745454545454546,6.5,1,Reduce binge watching.
250,34,1,2,5,1,10.6,28.3,154.5,180,4.5,689,7.0,4.1,708,0,Adult,6.909999999999999,2,1.9272727272727272,2.439655172413793,11.1,0,Reduce screen time and take breaks.
251,19,1,4,5,0,11.4,21.7,21.3,194,4.5,4948,4.3,0.0,1343,3,Young Adult,5.76,2,2.0727272727272728,1.75,4.3,4,Reduce screen time and take breaks.
252,22,2,5,6,0,9.3,21.2,227.5,48,0.8,7296,3.0,5.0,546,4,Young Adult,5.155,2,5.166666666666667,2.058252427184466,8.0,4,Reduce screen time and take breaks.
253,41,2,5,1,1,8.0,47.9,210.7,156,3.1,7026,5.2,2.0,354,4,Middle Age,4.855,2,1.9512195121951221,5.322222222222222,7.2,0,Reduce binge watching.
254,50,2,5,3,1,6.9,15.0,295.9,173,2.4,8166,4.1,4.8,525,4,Middle Age,4.83,2,2.0294117647058827,1.8987341772151898,8.899999999999999,2,Healthy mobile usage pattern.
255,26,0,6,2,1,2.4,19.5,284.8,134,4.8,9287,5.6,3.7,1629,2,Adult,3.8049999999999997,1,0.41379310344827586,5.735294117647059,9.3,1,Reduce binge watching.
256,31,1,3,2,0,10.4,21.4,60.6,119,1.3,248,7.4,4.9,1984,0,Adult,6.300000000000001,2,4.521739130434783,1.8771929824561402,12.3,0,Reduce screen time and take breaks.
257,27,2,3,9,1,4.3,20.1,231.5,29,5.3,6540,6.3,4.2,1416,1,Adult,4.825,2,0.6825396825396826,3.7924528301886795,10.5,1,Use social media timer apps.
258,54,1,6,6,1,3.2,18.5,75.8,138,4.1,6117,0.9,3.1,796,4,Senior,3.0549999999999997,1,0.627450980392157,4.404761904761904,4.0,3,Healthy mobile usage pattern.
259,43,0,0,0,1,10.1,18.9,52.2,32,3.0,1586,3.2,4.9,1716,4,Middle Age,5.99,2,2.525,1.7027027027027026,8.100000000000001,4,Reduce screen time and take breaks.
260,24,0,4,7,0,10.3,47.9,271.2,175,4.8,7790,6.5,1.1,367,0,Young Adult,6.055,2,1.7758620689655173,4.238938053097344,7.6,0,Reduce screen time and take breaks.
261,60,0,2,9,0,3.1,4.4,259.8,73,0.9,5023,2.4,1.1,1188,2,Senior,1.9449999999999998,1,1.6315789473684212,1.0731707317073174,3.5,3,Healthy mobile usage pattern.
262,38,2,5,1,0,7.3,44.3,58.6,58,4.1,4357,7.9,2.8,1814,3,Middle Age,5.465,2,1.4313725490196079,5.33734939759036,10.7,0,Reduce binge watching.
263,24,1,1,8,1,8.4,34.0,295.8,58,4.7,9786,3.8,3.6,1549,2,Young Adult,5.585,2,1.4736842105263157,3.6170212765957444,7.4,2,Reduce screen time and take breaks.
264,34,1,3,6,0,3.7,12.8,62.7,111,3.5,1381,8.0,1.8,1500,0,Adult,3.8200000000000003,1,0.8222222222222223,2.723404255319149,9.8,1,Reduce binge watching.
265,28,2,0,7,1,8.5,25.1,150.0,142,0.9,7911,6.0,2.8,1083,4,Adult,4.8,2,4.473684210526316,2.642105263157895,8.8,0,Reduce screen time and take breaks.
266,23,2,4,3,0,4.1,14.0,246.6,26,1.1,7727,4.8,1.1,555,3,Young Adult,2.705,1,1.952380952380952,2.7450980392156863,5.9,1,Healthy mobile usage pattern.
267,16,1,3,0,0,9.1,9.9,133.5,89,2.0,9075,4.2,2.0,663,3,Teen,4.8149999999999995,2,3.033333333333333,0.9801980198019803,6.2,0,Reduce screen time and take breaks.
268,19,2,6,0,1,4.8,29.6,50.4,85,2.7,3899,7.0,0.2,783,4,Young Adult,3.455,1,1.2972972972972971,5.103448275862069,7.2,1,Reduce binge watching.
269,57,1,7,8,0,1.6,18.7,220.0,77,4.4,1291,2.0,2.7,1280,3,Senior,2.635,1,0.2962962962962963,7.192307692307692,4.7,3,Healthy mobile usage pattern.
270,17,1,7,8,0,2.5,38.1,270.7,119,1.8,5179,6.4,1.3,408,0,Teen,2.61,1,0.8928571428571429,10.885714285714286,7.7,1,Reduce binge watching.
271,15,2,8,1,1,10.9,13.5,97.5,132,2.5,5377,4.6,3.7,1300,3,Teen,6.055,2,3.1142857142857143,1.134453781512605,8.3,4,Reduce screen time and take breaks.
272,17,2,1,2,1,8.7,20.9,21.0,34,2.1,1836,2.0,3.0,867,3,Teen,4.619999999999999,2,2.8064516129032255,2.154639175257732,5.0,4,Reduce screen time and take breaks.
273,38,2,1,3,1,8.6,7.5,69.0,17,4.4,4190,2.9,4.6,1540,4,Middle Age,5.694999999999999,2,1.5925925925925923,0.78125,7.5,4,Reduce screen time and take breaks.
274,39,2,0,9,0,9.7,13.3,87.6,93,1.7,4550,3.0,3.9,1461,1,Middle Age,5.244999999999999,2,3.592592592592592,1.2429906542056077,6.9,4,Reduce screen time and take breaks.
275,55,2,5,3,0,1.6,37.6,227.7,126,1.8,6117,7.4,1.9,1819,1,Senior,2.5949999999999998,1,0.5714285714285715,14.461538461538462,9.3,1,Reduce binge watching.
276,19,0,0,1,1,7.3,46.6,208.3,109,3.8,1010,5.3,2.5,921,2,Young Adult,4.925,2,1.5208333333333333,5.614457831325301,7.8,0,Reduce binge watching.
277,42,0,1,4,1,4.2,40.9,158.8,88,5.2,6211,3.9,2.4,589,0,Middle Age,3.955,1,0.6774193548387097,7.865384615384615,6.3,3,Use social media timer apps.
278,19,0,6,7,0,3.7,32.7,194.3,87,3.4,1306,6.3,2.6,1596,2,Young Adult,3.7399999999999998,1,0.8409090909090908,6.957446808510639,8.9,1,Reduce binge watching.
279,30,2,9,9,0,1.3,30.2,93.6,86,4.9,9830,6.7,0.3,617,3,Adult,2.76,1,0.22033898305084745,13.130434782608697,7.0,1,Reduce binge watching.
280,52,0,4,9,0,3.0,39.5,65.0,126,5.8,7988,7.5,3.8,1912,2,Senior,4.574999999999999,2,0.4411764705882353,9.875,11.3,1,Use social media timer apps.
281,34,2,2,5,1,8.7,28.5,108.0,39,5.3,2493,1.0,3.4,702,4,Adult,5.37,2,1.380952380952381,2.9381443298969074,4.4,4,Reduce screen time and take breaks.
282,25,1,4,5,1,2.8,31.8,98.3,72,3.9,3966,0.6,1.3,645,2,Young Adult,2.3699999999999997,1,0.5714285714285714,8.368421052631579,1.9,3,Healthy mobile usage pattern.
283,23,0,6,3,0,10.0,17.4,61.9,199,4.3,1817,5.6,2.3,570,3,Young Adult,5.99,2,1.8867924528301887,1.5818181818181818,7.8999999999999995,0,Reduce screen time and take breaks.
284,45,1,7,0,1,10.2,12.4,268.8,71,0.9,1432,4.2,4.6,268,2,Middle Age,5.574999999999998,2,5.368421052631579,1.1071428571428572,8.8,4,Reduce screen time and take breaks.
285,39,2,4,2,0,10.6,26.3,40.7,20,0.9,2643,4.2,0.9,1591,4,Middle Age,4.789999999999999,2,5.578947368421053,2.2672413793103448,5.1000000000000005,4,Reduce screen time and take breaks.
286,46,1,5,7,1,5.7,1.1,127.2,31,4.3,8198,5.1,1.3,1310,0,Middle Age,4.159999999999999,2,1.0754716981132075,0.16417910447761194,6.3999999999999995,1,Reduce binge watching.
287,54,2,8,5,1,5.2,17.9,288.3,164,4.5,4274,5.8,0.9,999,4,Senior,4.04,2,0.9454545454545454,2.887096774193548,6.7,1,Reduce binge watching.
288,45,2,1,7,1,2.2,13.9,221.0,16,3.9,6975,4.8,2.5,1767,0,Middle Age,3.09,1,0.4489795918367347,4.34375,7.3,1,Healthy mobile usage pattern.
289,35,1,0,4,0,1.3,34.1,155.0,128,5.8,735,0.8,2.4,1683,1,Adult,2.625,1,0.1911764705882353,14.82608695652174,3.2,3,Use social media timer apps.
290,30,0,9,9,0,7.4,26.6,15.7,82,4.1,9911,3.2,3.8,1026,2,Adult,5.045,2,1.450980392156863,3.1666666666666665,7.0,2,Healthy mobile usage pattern.
